refseq	chr	start	end	pos	tss	SYMBOL	ENSEMBL
NM_178615	chr17	15824586	15828586	1	15826586.0	Rgmb	ENSMUSG00000048027
NM_018776	chr11	80078991	80082991	1	80080991.0	Crlf3	ENSMUSG00000017561
NM_001289543	chr5	121658563	121662563	0	121660563.0	Brap	ENSMUSG00000029458
NM_001289444	chr7	114634357	114638357	1	114636357.0	Calca	ENSMUSG00000030669
NM_001289526	chr18	42509487	42513487	0	42511487.0	Tcerg1	ENSMUSG00000024498
NM_001289525	chr3	158034682	158038682	0	158036682.0	Lrrc40	ENSMUSG00000063052
NM_001289593	chr2	43553325	43557325	0	43555325.0	Kynu	ENSMUSG00000026866
NM_001289602	chr18	35962830	35966830	0	35964830.0	Psd2	ENSMUSG00000024347
NR_030645	chr1	10863874	10867874	1	10865874.0	Mir467e	ENSMUSG00000076948
NM_001038613	chr2	28191093	28195093	0	28193093.0	Olfm1	ENSMUSG00000026833
NM_001037098	chr2	26090396	26094396	1	26092396.0	Nacc2	ENSMUSG00000026932
NM_001110198	chr10	29360442	29364442	1	29362442.0	Rnf146	ENSMUSG00000038876
NM_146313	chr9	37895406	37899406	0	37897406.0	Olfr145	ENSMUSG00000066748
NM_146311	chr7	108665418	108669418	0	108667418.0	Olfr510	ENSMUSG00000096209
NM_025698	chr18	46595535	46599535	1	46597535.0	Tmed7	ENSMUSG00000033184
NM_025708	chr16	8635701	8639701	1	8637701.0	Tmem186	ENSMUSG00000043140
NM_025707	chr12	64963536	64967536	1	64965536.0	Klhl28	ENSMUSG00000020948
NM_025696	chr19	48204025	48208025	0	48206025.0	Sorcs3	ENSMUSG00000063434
NM_027862	chr11	115417919	115421919	1	115419919.0	Atp5h	ENSMUSG00000034566
NM_028207	chr11	101982791	101986791	1	101984791.0	Dusp3	ENSMUSG00000003518
NM_028780	chr14	55641806	55645806	1	55643806.0	Tm9sf1	ENSMUSG00000002320
NM_029002	chr8	23151271	23155271	0	23153271.0	Nkx6-3	ENSMUSG00000063672
NM_028976	chr9	119935558	119939558	1	119937558.0	Gorasp1	ENSMUSG00000032513
NM_029075	chr10	12962259	12966259	1	12964259.0	Stx11	ENSMUSG00000039232
NM_028965	chr11	96775555	96779555	1	96777555.0	Snx11	ENSMUSG00000020876
NM_053119	chr7	140114423	140118423	1	140116423.0	Echs1	ENSMUSG00000025465
NM_001291196	chr7	67370858	67374858	1	67372858.0	Mef2a	ENSMUSG00000030557
NM_053112	chr14	43921368	43925368	1	43923368.0	Ear10	ENSMUSG00000090166
NM_001085449	chr2	84648740	84652740	1	84650740.0	Ctnnd1	ENSMUSG00000034101
NM_001085449	chr2	84648740	84652740	1	84650740.0	Ctnnd1	ENSMUSG00000101645
NM_001011876	chr14	44004418	44008418	1	44006418.0	Ang6	ENSMUSG00000072598
NM_001289430	chr12	86945041	86949041	0	86947041.0	Cipc	ENSMUSG00000034157
NM_001291002	chr2	125864223	125868223	0	125866223.0	Galk2	ENSMUSG00000027207
NM_001162954	chr14	44722987	44726987	1	44724987.0	Gm8267	ENSMUSG00000091923
NM_023799	chr19	45781291	45785291	1	45783291.0	Mgea5	ENSMUSG00000025220
NM_023794	chr16	22437570	22441570	1	22439570.0	Etv5	ENSMUSG00000013089
NM_023792	chr19	34875917	34879917	1	34877917.0	Pank1	ENSMUSG00000033610
NM_023790	chr6	83154379	83158379	1	83156379.0	Wdr54	ENSMUSG00000030032
NM_025417	chr9	57156299	57160299	1	57158299.0	Commd4	ENSMUSG00000032299
NM_027819	chr11	72433526	72437526	0	72435526.0	Ggt6	ENSMUSG00000040471
NM_028528	chr2	154128336	154132336	0	154130336.0	Bpifa3	ENSMUSG00000027482
NM_028077	chr19	3706333	3710333	0	3708333.0	1810055G02Rik	ENSMUSG00000035372
NM_028061	chr3	108198834	108202834	1	108200834.0	Cyb561d1	ENSMUSG00000048796
NM_028628	chr3	92849286	92853286	1	92851286.0	Lce1l	ENSMUSG00000046676
NM_028075	chr15	82222336	82226336	1	82224336.0	Tnfrsf13c	ENSMUSG00000068105
NM_027975	chr2	158766099	158770099	0	158768099.0	Fam83d	ENSMUSG00000027654
NM_183390	chr16	19981049	19985049	1	19983049.0	Klhl6	ENSMUSG00000043008
NM_183282	chr17	33430899	33434899	0	33432899.0	Actl9	ENSMUSG00000092519
NM_053085	chr5	30966677	30970677	0	30968677.0	Tcf23	ENSMUSG00000006642
NM_053084	chr4	65602986	65606986	0	65604986.0	Trim32	ENSMUSG00000051675
NM_053083	chr19	42610806	42614806	1	42612806.0	Loxl4	ENSMUSG00000025185
NM_053196	chr19	46571365	46575365	0	46573365.0	Sfxn2	ENSMUSG00000025036
NM_053081	chr4	43008301	43012301	1	43010301.0	Fancg	ENSMUSG00000028453
NM_054095	chr8	119444719	119448719	0	119446719.0	Necab2	ENSMUSG00000031837
NM_054066	chr6	140039417	140043417	1	140041417.0	Plcz1	ENSMUSG00000030230
NM_053190	chr9	21246443	21250443	1	21248443.0	S1pr5	ENSMUSG00000045087
NM_021419	chr17	29612789	29616789	0	29614789.0	Rnf8	ENSMUSG00000090083
NM_053075	chr5	24840361	24844361	1	24842361.0	Rheb	ENSMUSG00000028945
NM_029936	chr9	53246112	53250112	1	53248112.0	Ddx10	ENSMUSG00000053289
NM_207152	chr4	118752536	118756536	1	118754536.0	Olfr1338	ENSMUSG00000095218
NM_029946	chr15	84063349	84067349	1	84065349.0	Efcab6	ENSMUSG00000022441
NM_033079	chr6	82944922	82948922	0	82946922.0	M1ap	ENSMUSG00000030041
NM_029948	chr4	144406464	144410464	1	144408464.0	Pramef12	ENSMUSG00000028591
NM_029947	chr5	98178869	98182869	0	98180869.0	Prdm8	ENSMUSG00000035456
NM_001290648	chr4	103024842	103028842	1	103026842.0	Insl5	ENSMUSG00000066090
NR_003960	chr15	101645380	101649380	1	101647380.0	Gm5478	ENSMUSG00000095241
NM_001166629	chr17	6315474	6319474	1	6317474.0	Dynlt1a	ENSMUSG00000092074
NM_001166630	chr17	6599779	6603779	0	6601779.0	Dynlt1c	ENSMUSG00000000579
NM_001166627	chr17	6599671	6603671	0	6601671.0	Dynlt1f	ENSMUSG00000095677
NM_001310767	chr1	93823240	93827240	0	93825240.0	D2hgdh	ENSMUSG00000073609
NM_011776	chr5	135978105	135982105	0	135980105.0	Zp3	ENSMUSG00000004948
NM_011891	chr11	47377302	47381302	1	47379302.0	Sgcd	ENSMUSG00000020354
NM_146494	chr14	49899941	49903941	1	49901941.0	Olfr722	ENSMUSG00000048933
NM_001011530	chr14	49927568	49931568	1	49929568.0	Olfr723	ENSMUSG00000093825
NM_146492	chr14	49959096	49963096	1	49961096.0	Olfr724	ENSMUSG00000096254
NM_146317	chr14	50033500	50037500	1	50035500.0	Olfr725	ENSMUSG00000068437
NM_146316	chr14	50082679	50086679	1	50084679.0	Olfr726	ENSMUSG00000060523
NM_146319	chr14	50124553	50128553	0	50126553.0	Olfr727	ENSMUSG00000059488
NM_001011809	chr14	50138637	50142637	1	50140637.0	Olfr728	ENSMUSG00000050030
NM_146278	chr14	50146872	50150872	1	50148872.0	Olfr729	ENSMUSG00000049011
NM_146493	chr14	50185218	50189218	1	50187218.0	Olfr730	ENSMUSG00000109835
NM_146363	chr14	50236883	50240883	1	50238883.0	Olfr731	ENSMUSG00000048080
NM_146665	chr14	50280271	50284271	1	50282271.0	Olfr732	ENSMUSG00000091873
NM_146663	chr14	50297330	50301330	1	50299330.0	Olfr733	ENSMUSG00000090874
NM_146664	chr14	50318833	50322833	1	50320833.0	Olfr734	ENSMUSG00000045306
NM_001011754	chr14	50344440	50348440	1	50346440.0	Olfr735	ENSMUSG00000046210
NM_146666	chr14	50390758	50394758	0	50392758.0	Olfr736	ENSMUSG00000047716
NM_146420	chr14	50411546	50415546	0	50413546.0	Olfr738	ENSMUSG00000094692
NM_146668	chr14	50422521	50426521	0	50424521.0	Olfr739	ENSMUSG00000057903
NM_146667	chr14	50451054	50455054	0	50453054.0	Olfr740	ENSMUSG00000095917
NM_207133	chr14	50471057	50475057	0	50473057.0	Olfr741	ENSMUSG00000095765
NM_146430	chr14	50513121	50517121	0	50515121.0	Olfr742	ENSMUSG00000068431
NM_001177508	chr14	50531414	50535414	0	50533414.0	Olfr743	ENSMUSG00000094285
NM_001011738	chr14	50616224	50620224	0	50618224.0	Olfr744	ENSMUSG00000053815
NM_146299	chr14	50640195	50644195	0	50642195.0	Olfr745	ENSMUSG00000050028
NM_146298	chr14	50651239	50655239	0	50653239.0	Olfr746	ENSMUSG00000058188
NM_207156	chr14	50679645	50683645	1	50681645.0	Olfr747	ENSMUSG00000057179
NM_001011837	chr14	50708332	50712332	0	50710332.0	Olfr748	ENSMUSG00000060084
NM_007396	chr2	48812109	48816109	0	48814109.0	Acvr2a	ENSMUSG00000052155
NR_002142	chr14	50805771	50809771	1	50807771.0	Rpph1	ENSMUSG00000092837
NM_001081091	chr2	125623113	125627113	1	125625113.0	Cep152	ENSMUSG00000068394
NM_001174155	chr7	29132933	29136933	0	29134933.0	Rasgrp4	ENSMUSG00000030589
NM_207558	chr14	51069442	51073442	1	51071442.0	Olfr750	ENSMUSG00000035932
NM_007387	chr2	91200912	91204912	0	91202912.0	Acp2	ENSMUSG00000002103
NM_011072	chr11	70652650	70656650	1	70654650.0	Pfn1	ENSMUSG00000018293
NM_199195	chr9	83946781	83950781	0	83948781.0	Bckdhb	ENSMUSG00000032263
NM_199201	chr11	115046295	115050295	1	115048295.0	Cd300ld3	ENSMUSG00000069607
NM_009486	chr14	51449962	51453962	0	51451962.0	Vmn2r89	ENSMUSG00000070448
NM_009486	chr14	51449962	51453962	0	51451962.0	Vmn2r89	ENSMUSG00000072049
NM_001252347	chr11	102391403	102395403	0	102393403.0	Rundc3a	ENSMUSG00000006575
NM_194347	chr14	51798046	51802046	0	51800046.0	AY358078	ENSMUSG00000050961
NM_017385	chr14	51851998	51855998	0	51853998.0	Ear7	ENSMUSG00000062148
NM_001083901	chr13	65110982	65114982	1	65112982.0	Mfsd14b	ENSMUSG00000038212
NM_144839	chr14	18891627	18895627	1	18893627.0	Ube2e2	ENSMUSG00000058317
NR_030436	chr14	79736431	79740431	0	79738431.0	Mir759	ENSMUSG00000076453
NM_001033333	chr10	116894879	116898879	1	116896879.0	Myrfl	ENSMUSG00000034057
NM_008144	chr19	8837328	8841328	0	8839328.0	Bscl2	ENSMUSG00000071657
NM_008774	chr15	36606973	36610973	1	36608973.0	Pabpc1	ENSMUSG00000022283
NM_008142	chr4	155489361	155493361	0	155491361.0	Gnb1	ENSMUSG00000029064
NM_027314	chr19	37205545	37209545	0	37207545.0	March5	ENSMUSG00000023307
NM_027314	chr19	37205545	37209545	0	37207545.0	March5	ENSMUSG00000111123
NM_027231	chr15	79139325	79143325	0	79141325.0	Polr2f	ENSMUSG00000033020
NM_027641	chr2	131172810	131176810	1	131174810.0	Spef1	ENSMUSG00000027329
NM_027635	chr2	23205476	23209476	0	23207476.0	4931423N10Rik	ENSMUSG00000026774
NM_001001808	chr14	52034109	52038109	1	52036109.0	Olfr221	ENSMUSG00000044286
NM_009594	chr2	31757939	31761939	0	31759939.0	Abl1	ENSMUSG00000026842
NM_010584	chr1	171533294	171537294	1	171535294.0	Itln1	ENSMUSG00000038209
NM_001083959	chr2	172977842	172981842	0	172979842.0	Spo11	ENSMUSG00000005883
NM_001101647	chr1	90951108	90955108	0	90953108.0	Prlh	ENSMUSG00000090550
NM_001083808	chr3	89088031	89092031	1	89090031.0	Rusc1	ENSMUSG00000041263
NM_001135150	chr3	135823790	135827790	0	135825790.0	Slc39a8	ENSMUSG00000053897
NM_009957	chr18	36971924	36975924	0	36973924.0	Pcdha7	ENSMUSG00000104318
NR_028544	chr12	80389737	80393737	1	80391737.0	Scarna3b	ENSMUSG00000088158
NR_028543	chr1	161036092	161040092	0	161038092.0	Snord47	ENSMUSG00000064968
NM_001167593	chr13	59710284	59714284	0	59712284.0	Spata31d1b	ENSMUSG00000091311
NM_001205181	chr14	54252129	54256129	0	54254129.0	Abhd4	ENSMUSG00000040997
NM_001167588	chr9	35739049	35743049	0	35741049.0	Gm17677	ENSMUSG00000091174
NM_001167587	chr9	36126779	36130779	1	36128779.0	Gm5916	ENSMUSG00000091411
NM_001167586	chr9	36429884	36433884	0	36431884.0	Gm7257	ENSMUSG00000023093
NM_001167578	chr17	13352572	13356572	0	13354572.0	Tcp10c	ENSMUSG00000052469
NM_001012269	chr14	52348044	52352044	1	52350044.0	Olfr1513	ENSMUSG00000095030
NM_146432	chr14	52371051	52375051	1	52373051.0	Olfr1512	ENSMUSG00000094140
NM_146271	chr14	52388771	52392771	1	52390771.0	Olfr1511	ENSMUSG00000063867
NM_146431	chr14	52408927	52412927	1	52410927.0	Olfr1510	ENSMUSG00000063106
NM_020514	chr14	52448393	52452393	0	52450393.0	Olfr1509	ENSMUSG00000035626
NM_020513	chr14	52465461	52469461	1	52467461.0	Olfr1508	ENSMUSG00000057564
NM_001289491	chr17	48408000	48412000	0	48410000.0	Oard1	ENSMUSG00000040771
NM_001289489	chr12	111415445	111419445	0	111417445.0	Exoc3l4	ENSMUSG00000021280
NM_001276398	chr19	11332695	11336695	1	11334695.0	Ms4a7	ENSMUSG00000024672
NM_008334	chr4	88814225	88818225	0	88816225.0	Ifna7	ENSMUSG00000100713
NM_008333	chr4	88817919	88821919	0	88819919.0	Ifna11	ENSMUSG00000100549
NM_001289472	chr5	124185182	124189182	1	124187182.0	Pitpnm2	ENSMUSG00000029406
NM_001286482	chr14	48665644	48669644	1	48667644.0	Otx2	ENSMUSG00000021848
NM_001276406	chr11	70967973	70971973	1	70969973.0	Nup88	ENSMUSG00000040667
NM_001276396	chrX	114903012	114907012	0	114905012.0	Ube2dnl1	ENSMUSG00000050435
NM_139308	chr2	127268229	127272229	0	127270229.0	Stard7	ENSMUSG00000027367
NM_139298	chr11	59304930	59308930	0	59306930.0	Wnt9a	ENSMUSG00000000126
NM_026817	chr15	89589923	89593923	1	89591923.0	Rabl2	ENSMUSG00000022621
NM_026816	chr14	76008865	76012865	1	76010865.0	Gtf2f2	ENSMUSG00000067995
NM_026993	chr3	145756692	145760692	0	145758692.0	Ddah1	ENSMUSG00000028194
NM_026813	chr15	89209559	89213559	0	89211559.0	Ppp6r2	ENSMUSG00000036561
NM_027460	chr4	149772267	149776267	1	149774267.0	Slc25a33	ENSMUSG00000028982
NM_027877	chr19	5486336	5490336	1	5488336.0	Mus81	ENSMUSG00000024906
NM_028119	chr2	91235066	91239066	1	91237066.0	Ddb2	ENSMUSG00000002109
NM_026799	chr15	12822815	12826815	0	12824815.0	Drosha	ENSMUSG00000022191
NR_106028	chr7	130906268	130910268	0	130908268.0	Mir7061	ENSMUSG00000104914
NR_030448	chr9	22377223	22381223	1	22379223.0	Mir680-2	ENSMUSG00000076117
NM_013651	chr10	80796735	80800735	0	80798735.0	Sf3a2	ENSMUSG00000020211
NM_016696	chr1	92829686	92833686	0	92831686.0	Gpc1	ENSMUSG00000034220
NM_013649	chr9	102832920	102836920	0	102834920.0	Ryk	ENSMUSG00000032547
NM_001310613	chr8	111336205	111340205	1	111338205.0	Mlkl	ENSMUSG00000012519
NM_001077508	chr4	150918155	150922155	0	150920155.0	Tnfrsf9	ENSMUSG00000028965
NM_001081277	chr3	152666140	152670140	1	152668140.0	Ak5	ENSMUSG00000039058
NM_001142952	chr3	100487192	100491192	1	100489192.0	Fam46c	ENSMUSG00000044468
NM_001142948	chr1	166407828	166411828	1	166409828.0	Pogk	ENSMUSG00000040596
NM_001142943	chr9	88546020	88550020	0	88548020.0	Zfp949	ENSMUSG00000032425
NM_001142939	chr12	102755810	102759810	1	102757810.0	Gm20604	ENSMUSG00000041716
NM_001142938	chr12	102755810	102759810	1	102757810.0	Gon7	ENSMUSG00000091931
NM_001142937	chr12	102741661	102745661	1	102743661.0	Moap1	ENSMUSG00000096458
NM_001163567	chr3	109025607	109029607	1	109027607.0	Fam102b	ENSMUSG00000040339
NM_011661	chr7	87491512	87495512	1	87493512.0	Tyr	ENSMUSG00000004651
NM_001001980	chr5	66743840	66747840	0	66745840.0	Limch1	ENSMUSG00000037736
NM_011258	chr5	65333639	65337639	1	65335639.0	Rfc1	ENSMUSG00000029191
NM_011444	chr6	144207568	144211568	1	144209568.0	Sox5	ENSMUSG00000041540
NM_011506	chr14	73550786	73554786	0	73552786.0	Sucla2	ENSMUSG00000022110
NM_011865	chr6	86524165	86528165	1	86526165.0	Pcbp1	ENSMUSG00000051695
NR_029725	chr13	48536272	48540272	1	48538272.0	Mirlet7a-1	ENSMUSG00000065421
NM_053171	chr8	17533385	17537385	1	17535385.0	Csmd1	ENSMUSG00000060924
NM_053200	chr8	93195804	93199804	1	93197804.0	Ces1d	ENSMUSG00000056973
NM_054097	chr10	127209622	127213622	1	127211622.0	Pip4k2c	ENSMUSG00000025417
NM_053187	chr10	52380124	52384124	1	52382124.0	Gopc	ENSMUSG00000019861
NM_054098	chr5	7958472	7962472	0	7960472.0	Steap4	ENSMUSG00000012428
NM_130860	chr2	32710784	32714784	1	32712784.0	Cdk9	ENSMUSG00000009555
NM_053170	chr3	103277293	103281293	0	103279293.0	Trim33	ENSMUSG00000033014
NM_053168	chr11	58976093	58980093	0	58978093.0	Trim11	ENSMUSG00000020455
NM_207301	chr16	96143419	96147419	0	96145419.0	Wrb	ENSMUSG00000023147
NM_053159	chr9	105051268	105055268	0	105053268.0	Mrpl3	ENSMUSG00000032563
NM_053158	chr5	96208115	96212115	0	96210115.0	Mrpl1	ENSMUSG00000029486
NM_054037	chr11	49661595	49665595	0	49663595.0	Scgb3a1	ENSMUSG00000064057
NM_130453	chr19	6224401	6228401	0	6226401.0	Gpha2	ENSMUSG00000024784
NM_130453	chr19	6224401	6228401	0	6226401.0	Gpha2	ENSMUSG00000107297
NM_053156	chr12	28580483	28584483	1	28582483.0	Allc	ENSMUSG00000020636
NM_053149	chr4	46402183	46406183	1	46404183.0	Hemgn	ENSMUSG00000028332
NM_053124	chr8	80737459	80741459	1	80739459.0	Smarca5	ENSMUSG00000031715
NM_029992	chr5	114705779	114709779	0	114707779.0	Tchp	ENSMUSG00000002486
NM_053185	chrX	141472076	141476076	1	141474076.0	Col4a6	ENSMUSG00000031273
NM_053249	chr15	101548659	101552659	1	101550659.0	Krt82	ENSMUSG00000049548
NM_011576	chr2	84472174	84476174	1	84474174.0	Tfpi	ENSMUSG00000027082
NM_080464	chr6	14753274	14757274	1	14755274.0	Ppp1r3a	ENSMUSG00000042717
NM_080463	chr2	153239532	153243532	0	153241532.0	Pofut1	ENSMUSG00000046020
NM_133193	chr1	40322627	40326627	0	40324627.0	Il1rl2	ENSMUSG00000070942
NM_080461	chr8	3491138	3495138	0	3493138.0	Zfp358	ENSMUSG00000047264
NM_080459	chr2	121378940	121382940	1	121380940.0	Strc	ENSMUSG00000033498
NM_080727	chr17	31195749	31199749	1	31197749.0	Tmprss3	ENSMUSG00000024034
NM_080635	chr15	51863461	51867461	1	51865461.0	Eif3h	ENSMUSG00000022312
NM_080456	chr16	92056336	92060336	0	92058336.0	Mrps6	ENSMUSG00000039680
NM_080455	chr2	169631646	169635646	0	169633646.0	Tshz2	ENSMUSG00000047907
NM_080454	chr11	59181213	59185213	1	59183213.0	Gjc2	ENSMUSG00000043448
NM_144937	chr9	66591115	66595115	1	66593115.0	Usp3	ENSMUSG00000032376
NM_144936	chr9	31462238	31466238	1	31464238.0	Tmem45b	ENSMUSG00000041737
NM_144933	chr9	15277867	15281867	1	15279867.0	Med17	ENSMUSG00000031935
NM_144931	chr8	104532637	104536637	1	104534637.0	Nae1	ENSMUSG00000031878
NM_144929	chr8	84944991	84948991	0	84946991.0	Rtbdn	ENSMUSG00000048617
NM_144930	chr8	93277736	93281736	1	93279736.0	Ces1f	ENSMUSG00000031725
NM_145442	chr12	56343894	56347894	1	56345894.0	Mbip	ENSMUSG00000021028
NM_145437	chr11	114987886	114991886	1	114989886.0	Cd300ld	ENSMUSG00000034641
NM_144925	chr7	123121885	123125885	0	123123885.0	Tnrc6a	ENSMUSG00000052707
NM_144923	chr7	27445978	27449978	0	27447978.0	Blvrb	ENSMUSG00000040466
NM_144920	chr6	140422099	140426099	0	140424099.0	Plekha5	ENSMUSG00000030231
NM_001037747	chr2	26357547	26361547	1	26359547.0	Card9	ENSMUSG00000026928
NM_001081101	chr5	33376696	33380696	0	33378696.0	Uvssa	ENSMUSG00000037355
NM_001126320	chr11	99656959	99660959	1	99658959.0	Gm11563	ENSMUSG00000069718
NM_146224	chr9	72272888	72276888	0	72274888.0	Zfp280d	ENSMUSG00000038535
NM_001099742	chr7	140843565	140847565	0	140845565.0	Scgb1c1	ENSMUSG00000038801
NM_001110513	chr2	130293939	130297939	0	130295939.0	Ebf4	ENSMUSG00000053552
NM_001165995	chr2	181363404	181367404	1	181365404.0	Arfrp1	ENSMUSG00000038671
NM_001164433	chr10	41474314	41478314	0	41476314.0	Mical1	ENSMUSG00000019823
NM_001163550	chr5	103653732	103657732	1	103655732.0	1700016H13Rik	ENSMUSG00000029320
NM_001167669	chr11	70667416	70671416	1	70669416.0	Spag7	ENSMUSG00000018287
NM_001165989	chr2	91544322	91548322	0	91546322.0	Ckap5	ENSMUSG00000040549
NM_001163539	chrX	85868273	85872273	0	85870273.0	5430427O19Rik	ENSMUSG00000025058
NM_001163538	chr5	110267899	110271899	1	110269899.0	Pgam5	ENSMUSG00000029500
NM_001163537	chr3	19529247	19533247	0	19531247.0	Dnajc5b	ENSMUSG00000027606
NM_030261	chr9	14274301	14278301	0	14276301.0	Sesn3	ENSMUSG00000032009
NM_183148	chr4	139528548	139532548	0	139530548.0	Iffo2	ENSMUSG00000041025
NM_183148	chr4	139528548	139532548	0	139530548.0	Iffo2	ENSMUSG00000094439
NM_009992	chr9	57685928	57689928	0	57687928.0	Cyp1a1	ENSMUSG00000032315
NM_001256060	chr14	57013134	57017134	0	57015134.0	B020004C17Rik	ENSMUSG00000096144
NM_001081429	chr9	37346392	37350392	1	37348392.0	Ccdc15	ENSMUSG00000034303
NM_001081428	chr10	53748909	53752909	1	53750909.0	Fam184a	ENSMUSG00000019856
NM_001113478	chr3	116857567	116861567	0	116859567.0	Frrs1	ENSMUSG00000033386
NM_001167944	chr5	145202559	145206559	0	145204559.0	Zkscan5	ENSMUSG00000055991
NM_001167988	chrX	106219158	106223158	1	106221158.0	Taf9b	ENSMUSG00000047242
NM_001142441	chr14	57796218	57800218	0	57798218.0	Sap18b	ENSMUSG00000061104
NM_008270	chr11	96269330	96273330	0	96271330.0	Hoxb9	ENSMUSG00000020875
NM_008269	chr11	96297171	96301171	0	96299171.0	Hoxb6	ENSMUSG00000000690
NM_008268	chr11	96301512	96305512	0	96303512.0	Hoxb5	ENSMUSG00000038700
NM_008267	chr11	96192361	96196361	0	96194361.0	Hoxb13	ENSMUSG00000049604
NM_008266	chr11	96363758	96367758	0	96365758.0	Hoxb1	ENSMUSG00000018973
NM_008637	chr5	140329922	140333922	0	140331922.0	Nudt1	ENSMUSG00000036639
NM_008264	chr6	52258880	52262880	1	52260880.0	Hoxa13	ENSMUSG00000038203
NM_008292	chr18	50126201	50130201	0	50128201.0	Hsd17b4	ENSMUSG00000024507
NM_008302	chr17	45571261	45575261	1	45573261.0	Hsp90ab1	ENSMUSG00000023944
NM_008291	chr13	64087201	64091201	1	64089201.0	Hsd17b3	ENSMUSG00000033122
NM_008300	chr11	53298479	53302479	1	53300479.0	Hspa4	ENSMUSG00000020361
NM_008688	chr10	81425173	81429173	1	81427173.0	Nfic	ENSMUSG00000055053
NM_010718	chr11	3407238	3411238	1	3409238.0	Limk2	ENSMUSG00000020451
NM_008684	chr9	59034441	59038441	1	59036441.0	Neo1	ENSMUSG00000032340
NR_030538	chrX	66798607	66802607	1	66800607.0	Mir880	ENSMUSG00000078002
NR_029536	chr17	17828188	17832188	0	17830188.0	Mir99b	ENSMUSG00000065396
NM_001160414	chr2	164652966	164656966	1	164654966.0	Wfdc9	ENSMUSG00000074594
NM_001160412	chr8	43181122	43185122	0	43183122.0	Triml2	ENSMUSG00000091490
NM_001160136	chrY	79147787	79151787	1	79149787.0	Gm20917	ENSMUSG00000095867
NM_001160135	chrY	67338047	67342047	1	67340047.0	Gm20806	ENSMUSG00000094739
NM_001042438	chr15	58074508	58078508	1	58076508.0	Zhx1	ENSMUSG00000022361
NM_008069	chr5	71698016	71702016	0	71700016.0	Gabrb1	ENSMUSG00000029212
NM_025579	chr4	132272375	132276375	0	132274375.0	Taf12	ENSMUSG00000028899
NM_025444	chr3	108569699	108573699	0	108571699.0	Taf13	ENSMUSG00000048100
NM_021465	chrX	42148701	42152701	0	42150701.0	Stag2	ENSMUSG00000025862
NM_025429	chr13	32849185	32853185	1	32851185.0	Serpinb1a	ENSMUSG00000044734
NM_025379	chrX	106013700	106017700	0	106015700.0	Cox7b	ENSMUSG00000031231
NM_025613	chr2	125671100	125675100	0	125673100.0	Eid1	ENSMUSG00000091337
NM_025611	chr17	46648338	46652338	0	46650338.0	Cul7	ENSMUSG00000038545
NM_025377	chr11	87107261	87111261	0	87109261.0	Ska2	ENSMUSG00000020492
NM_025376	chr2	27070161	27074161	1	27072161.0	Tmem8c	ENSMUSG00000009214
NM_025375	chr5	135062666	135066666	1	135064666.0	Wbscr22	ENSMUSG00000005378
NM_027554	chr8	81012906	81016906	1	81014906.0	Usp38	ENSMUSG00000038250
NM_027909	chr9	44318282	44322282	1	44320282.0	C2cd2l	ENSMUSG00000032120
NR_029763	chr7	19179465	19183465	0	19181465.0	Mir330	ENSMUSG00000065543
NR_029762	chr12	109711481	109715481	0	109713481.0	Mir329	ENSMUSG00000065577
NM_001177307	chr7	126797178	126801178	1	126799178.0	Aldoa	ENSMUSG00000030695
NM_001174169	chr3	105868858	105872858	0	105870858.0	Tmigd3	ENSMUSG00000000562
NM_001174169	chr3	105868858	105872858	0	105870858.0	Tmigd3	ENSMUSG00000074344
NM_001174170	chr1	107509423	107513423	0	107511423.0	Serpinb2	ENSMUSG00000062345
